customer_id,account_id,account_type,account_open_date,account_status,gender,age,state,pincode,customer_segment,employment_status,employer_name,annual_income_inr,account_balance_inr,num_products_held,kyc_status,nominee_added,mobile_banking_enabled,net_banking_enabled,credit_card_linked,demat_account,branch_name,relationship_manager_id,last_login_days_ago,is_dormant,churn_flag,fraud_flag,loan_type,loan_amount_inr,loan_tenure_months,outstanding_principal_inr,emi_amount_inr,days_past_due,is_npa,penalty_amount_inr,credit_score,credit_bureau,risk_rating,savings_interest_rate_pct,fd_interest_rate_pct,overdraft_limit_inr,monthly_interest_income_inr,monthly_service_charges_inr,num_transactions_last_month,avg_transaction_value_inr,last_transaction_date,last_transaction_type,last_transaction_channel,last_transaction_amount_inr,transaction_currency
CUST100380,ACC900380,Current,13-01-2020,Inactive,F,38,West Bengal,321927,Corporate,Self-Employed,,2652443.14,1811504.5,2,Pending,Y,,,Y,Y,Pune FC Road,RM40,498,0,,0,Personal Loan,4574195.49,,1119821.25,91483.91,,,0,434,EQUIFAX,Low,,,,8662,1483.63,59,70554.86,23-12-2019,EMI,RTGS,316920,INR
CUST100381,ACC900381,Recurring Deposit,11-09-2018,Closed,M,19,Gujarat,456496,SME,Salaried,Employer_99,3571024.43,741853.9,2,Pending,Y,,N,N,N,Chennai East,,482,0,0,1,,,,,,30,0,606.54,365,EQUIFAX,Very High,,,,5157.19,1723.05,39,58930.38,08-08-2019,Credit,Branch,146141.95,USD
CUST100382,ACC900382,Savings,28-05-2019,Frozen,M,28,Tamil Nadu,461317,SME,Business Owner,,4129381.85,113640.05,2,,Y,,,Y,Y,Bangalore MG Road,,129,,0,0,Business Loan,331456.54,24,145821.41,6629.13,120,1,1695.01,,,Medium,3.93,,,2254.81,57.57,31,11801.06,28-12-2021,Credit,Mobile App,440414.38,INR
CUST100383,ACC900383,Recurring Deposit,22-11-2020,Closed,M,53,Gujarat,695048,SME,,,3979298.87,149301.33,7,Expired,N,,Y,N,Y,Ahmedabad SG Highway,,341,0,1,0,Business Loan,760983.22,12,582682.69,15219.66,90,1,4155.46,488,,High,,,,14577.58,567.33,112,71876.68,22-06-2023,Transfer,Mobile App,165334.45,USD
CUST100384,ACC900384,Checking,11-08-2018,Inactive,,66,Gujarat,566896,Corporate,Student,,4260289.54,1927536.99,4,Verified,N,Y,,N,N,Hyderabad Banjara Hills,RM26,224,0,1,0,Business Loan,2178052.64,60,-601626.67,43561.05,30,0,2147.06,680,EXPERIAN,Low,,,315023.1,7152.4,1919.46,25,74918.18,26-01-2018,Transfer,UPI,484467.72,USD
CUST100385,ACC900385,Recurring Deposit,13-10-2022,,F,,Tamil Nadu,487544,SME,Retired,,5105185.72,52156.44,7,,,,Y,Y,Y,Jaipur Vaishali,,383,0,1,0,,,,,,180,1,,574,,Low,,,,12476.42,1903.82,98,16399.02,23-01-2023,Credit,RTGS,494266.97,INR
CUST100386,ACC900386,Savings,14-11-2018,Frozen,M,36,,777210,Retail,Salaried,Employer_51,737200.48,1451292.27,2,,Y,N,,Y,N,Hyderabad Banjara Hills,,446,0,0,0,Business Loan,4405500.52,12,1444640.76,88110.01,0,0,0,365,,,5.08,,,4646.09,1641.61,65,6146.47,10-11-2023,Transfer,Net Banking,252687.96,EUR
CUST100387,ACC900387,Savings,07-02-2022,Active,M,45,Gujarat,608430,SME,Business Owner,,721635.89,1676456.91,4,Rejected,Y,,N,,N,Hyderabad Banjara Hills,,207,1,0,0,,,,,,180,1,1994.52,503,,Medium,7.26,,,14950.24,1470.3,111,56646.49,06-01-2024,Transfer,Branch,95247.84,INR
CUST100388,ACC900388,Checking,13-10-2023,Closed,Other,75,Rajasthan,810735,Retail,Retired,,1034377.09,1093122.34,5,Rejected,Y,Y,N,,N,Ahmedabad SG Highway,,495,0,1,1,Home Loan,3275363.89,36,1202492.76,65507.28,30,0,4331.95,544,,Low,,,166008.82,7229.31,,120,42786.07,02-02-2018,Debit,IMPS,268575.37,GBP
CUST100389,ACC900389,Fixed Deposit,20-01-2019,Active,M,68,Delhi,516248,HNI,,,4723818.73,969659.38,2,Pending,Y,N,Y,,,,RM27,,1,0,,Education Loan,1829891.76,120,657758.22,36597.84,90,1,21869.38,540,EQUIFAX,Medium,,5.98,,,42.41,2,47608.34,27-02-2021,Penalty,Mobile App,184222.42,GBP
CUST100390,ACC900390,Checking,02-07-2022,Closed,Other,63,Delhi,882534,HNI,,,3546208.21,1245999.86,3,Rejected,Y,,N,,Y,Delhi North,RM2,24,0,0,1,Personal Loan,1142297.38,48,466608.43,22845.95,0,0,0,712,CIBIL,Very High,,,158257.87,13997.61,946.57,49,80922.37,06-05-2022,Penalty,UPI,396053.62,USD
CUST100391,ACC900391,Current,03-05-2020,,F,25,Tamil Nadu,807137,,Salaried,Employer_86,4568263.14,1353109.5,1,Expired,,,Y,,Y,Hyderabad Banjara Hills,,585,1,0,0,Auto Loan,4682302.53,120,2962380.48,93646.05,0,0,0,359,CIBIL,,,,,812.25,864.12,67,5253.19,15-01-2018,Interest,UPI,490540.62,USD
CUST100392,ACC900392,Fixed Deposit,16-11-2020,,,73,Tamil Nadu,521022,Retail,,,4798427.31,1809173.67,8,Expired,Y,Y,,,N,Pune FC Road,,435,1,1,0,,,,,,180,1,4225.43,550,,Low,,6.92,,12987.23,1744.82,25,47787.83,03-04-2024,Penalty,Net Banking,155923.14,GBP
CUST100393,ACC900393,Fixed Deposit,24-12-2022,,M,50,Delhi,982390,Retail,Business Owner,,2911450.03,833355.47,5,Verified,N,Y,,,N,Jaipur Vaishali,,57,0,,,Auto Loan,899075.29,12,432878.2,17981.51,60,0,4984.97,408,EQUIFAX,Low,,8.09,,1710.02,972.61,61,39065.06,25-07-2023,Transfer,RTGS,13084.17,EUR
CUST100394,ACC900394,Savings,18-01-2018,Closed,F,34,Gujarat,835837,,Salaried,Employer_103,3051801.77,893907.26,3,,Y,Y,N,Y,N,Chennai East,,650,1,0,1,,,,,,120,1,54456.58,538,EXPERIAN,High,3.64,,,3010.16,,2,8180.59,24-02-2018,Penalty,Net Banking,241871.68,EUR
CUST100395,ACC900395,Savings,30-08-2021,Frozen,,62,,404850,Corporate,Self-Employed,,3989274.74,1867026.75,4,,N,N,,N,Y,Bangalore MG Road,RM11,624,0,,,Education Loan,3324290.35,120,1811612.63,66485.81,30,0,4041.61,681,EQUIFAX,,5.77,,,14678.82,1743.91,8,30739.02,07-01-2024,Transfer,RTGS,471456.6,INR
CUST100396,ACC900396,Current,16-05-2021,Closed,F,64,Maharashtra,822602,SME,Salaried,Employer_179,5167355.16,,8,,N,,N,Y,N,Kolkata West,,23,0,0,0,,,,,,30,0,3573.95,361,CIBIL,Very High,,,,12391.41,1597.26,68,33230.18,29-07-2018,Debit,IMPS,143874.77,INR
CUST100397,ACC900397,Recurring Deposit,21-01-2019,Closed,Other,32,Rajasthan,419224,Retail,,,831257.35,1331137.34,4,Verified,,Y,N,Y,Y,Hyderabad Banjara Hills,,700,1,0,0,Personal Loan,3890631.25,84,1033823.61,77812.62,0,0,0,544,CIBIL,,,,,8228.19,693.47,111,32081.66,18-12-2020,Interest,Mobile App,225939.72,INR
CUST100398,ACC900398,Fixed Deposit,09-05-2018,Closed,,29,West Bengal,340283,SME,Student,,2171224.65,743129.88,4,Verified,N,Y,,Y,Y,Kolkata West,,92,0,,1,Home Loan,3313518.14,120,2415059.49,66270.36,90,1,4279.1,403,,Medium,,8.8,,6303.24,686.01,,43347.55,16-12-2022,Debit,RTGS,6840.95,INR
CUST100399,ACC900399,Checking,23-08-2018,,F,70,Delhi,866670,HNI,,,2187365.81,296379.81,2,Verified,Y,,Y,N,Y,Delhi North,RM15,100,0,0,0,Home Loan,1251726.93,84,601311.32,25034.54,0,0,0,639,CIBIL,,,,170203.69,1803.07,264.65,80,16238.17,11-04-2020,Debit,UPI,212001.37,INR
CUST100400,ACC900400,Fixed Deposit,12-05-2024,Inactive,M,46,Telangana,172149,,Self-Employed,,3449183.95,1555895.25,1,,N,N,,,N,Pune FC Road,,554,0,0,0,,,,,,120,1,2038.35,752,EQUIFAX,Very High,,7.98,,4504.57,1183.25,94,29241.6,25-07-2021,Credit,ATM,389524.37,INR
CUST100401,ACC900401,Savings,06-11-2018,,F,60,West Bengal,482923,SME,,,-1045850.7,613733.92,,Pending,N,Y,N,Y,N,Ahmedabad SG Highway,,328,0,0,,Home Loan,528492.03,24,153182.17,10569.84,0,0,0,863,CIBIL,,5.74,,,6186.86,721.23,86,42508.37,29-06-2020,Credit,RTGS,120847.36,INR
CUST100402,ACC900402,Checking,06-06-2020,Frozen,,,Gujarat,284453,SME,Retired,,586091.53,1552066.26,1,Rejected,,N,Y,N,N,Chennai East,,223,0,1,0,Auto Loan,1826275.61,,396192.69,36525.51,0,0,0,764,,,,,180540.66,8194.4,553.85,56,59908.11,15-08-2023,Debit,RTGS,417080.56,INR
CUST100403,ACC900403,Current,29-03-2019,Inactive,M,44,Delhi,573602,Retail,,,3537284.33,729020.22,3,Pending,Y,N,,,Y,Pune FC Road,,287,0,1,0,Business Loan,1998260.72,120,,39965.21,30,0,280.27,686,,High,,,,12238.85,226.83,27,42999.11,26-04-2018,Interest,UPI,114649.5,USD
CUST100404,ACC900404,Savings,26-10-2023,,F,,Karnataka,328504,Retail,Retired,,2445389.96,54418830.61,6,Verified,,N,Y,N,,Delhi North,,90,0,0,0,Auto Loan,3479804.92,60,2750293.28,69596.1,,,0,358,EXPERIAN,Very High,6.81,,,1560.96,351.63,17,39510.57,04-08-2022,EMI,NEFT,178979.16,INR
CUST100405,ACC900405,Recurring Deposit,13-08-2024,Frozen,F,55,Tamil Nadu,437805,Corporate,Business Owner,,2000295.06,96559.95,6,,Y,N,N,,Y,Chennai East,RM7,71,,0,,Home Loan,2521399.41,48,1881364.87,50427.99,0,0,0,499,CIBIL,High,,,,5434.84,1807.52,30,37079.02,27-06-2024,Credit,ATM,148413.94,GBP
CUST100406,ACC900406,Current,03-04-2024,Inactive,M,71,Gujarat,167498,Corporate,,,4357382.23,1846021.77,8,Rejected,,Y,N,,Y,,RM14,481,0,,0,Personal Loan,3383850.33,120,995004.16,67677.01,0,0,0,868,EQUIFAX,High,,,,9037.97,2042.71,40,473691.84,11-04-2023,Interest,RTGS,345919.79,INR
CUST100407,ACC900407,Fixed Deposit,29-01-2023,Closed,M,26,,168289,HNI,Business Owner,,2436603.77,22459.53,5,Expired,N,N,,Y,Y,Bangalore MG Road,RM27,,,,0,,,,,,0,0,0,576,EXPERIAN,High,,7.68,,9833.77,1537.35,7,55222.13,13-11-2022,Transfer,NEFT,452900.05,INR
CUST100408,ACC900408,Savings,19-06-2021,Inactive,,57,Tamil Nadu,496934,HNI,Self-Employed,,4423646.15,1718014.87,4,,N,Y,N,,,Pune FC Road,RM44,192,0,0,,Home Loan,3440613.51,36,-678002.21,68812.27,0,0,0,,EQUIFAX,,2.97,,,3873.58,1095.32,78,15381.43,25-05-2018,Debit,Mobile App,238579.89,INR
CUST100409,ACC900409,Fixed Deposit,23-02-2020,Inactive,F,61,Maharashtra,936941,Corporate,Student,,4756900.26,206054.93,8,,Y,,,Y,Y,Jaipur Vaishali,RM18,466,0,,0,Education Loan,4308489.17,120,3203501.98,86169.78,30,0,476.06,875,,,,5.99,,6702.51,828.94,120,44224.63,16-04-2020,Credit,NEFT,302544.99,INR
CUST100410,ACC900410,Current,12-03-2021,Active,F,59,,391754,Corporate,,,3372228.69,907369.7,7,Verified,N,,,N,,Hyderabad Banjara Hills,RM49,418,0,0,0,Education Loan,130628.98,12,109171.54,2612.58,0,0,0,567,CIBIL,Low,,,,10492.21,531.07,97,66799.04,10-01-2023,Transfer,Net Banking,194563.11,INR
CUST100411,ACC900411,Recurring Deposit,28-07-2020,Active,,20,Telangana,945689,SME,Salaried,Employer_162,4057700.32,341060.06,5,,Y,N,,,N,Bangalore MG Road,,658,0,0,0,,,,,,180,1,,639,CIBIL,Medium,,,,11472.86,101.71,4,27053.84,12-09-2020,Penalty,NEFT,483134.07,GBP
CUST100412,ACC900412,Checking,29-06-2023,Inactive,,42,West Bengal,980081,SME,Retired,,407925.98,301055.73,3,Rejected,N,,N,,N,Hyderabad Banjara Hills,,194,1,,0,Personal Loan,1268255.64,60,554356.3,25365.11,0,0,0,850,EXPERIAN,Medium,,,130548.04,10900.64,1107.25,47,55599.52,15-07-2018,Debit,IMPS,410794.01,INR
CUST100413,ACC900413,Fixed Deposit,05-11-2020,Frozen,M,68,Maharashtra,138607,Retail,Business Owner,,2489526.14,543451.12,6,,N,N,Y,,,Mumbai Central,,,0,0,,,,,,,120,1,2209.24,663,EQUIFAX,Very High,,5.97,,4315.22,1996.8,44,-9635.71,30-04-2020,Credit,Branch,3813971.48,INR
CUST100414,ACC900414,Savings,03-09-2018,Inactive,F,37,Karnataka,430873,HNI,Student,,-1412356.14,1544902.03,,Rejected,,,Y,N,N,Pune FC Road,RM31,432,0,0,0,Education Loan,4003492.85,24,2646431.66,80069.86,120,1,1344.21,583,,,6.06,,,5652.2,758.76,93,36200.78,31-07-2022,Penalty,IMPS,132.99,GBP
CUST100415,ACC900415,Checking,02-10-2018,Active,Other,22,,482394,SME,Business Owner,,4346205.64,639681.65,4,Rejected,,Y,N,Y,,Pune FC Road,,616,1,1,,Personal Loan,2712623.87,84,681834.56,54252.48,0,0,0,,EQUIFAX,Very High,,,464447,,694.16,2,73356,13-07-2020,Credit,NEFT,274046.62,INR
CUST100416,ACC900416,Current,25-12-2024,Inactive,M,54,Delhi,521084,Corporate,Self-Employed,,3751962.44,1843289.52,6,,Y,N,Y,N,Y,Chennai East,RM13,656,0,1,0,Education Loan,1742150.24,24,741022.94,34843,0,0,0,399,EQUIFAX,Medium,,,,11488.53,108.45,73,41893.79,16-08-2018,Interest,Branch,32234.41,EUR
CUST100417,ACC900417,Current,12-03-2020,Inactive,M,38,Delhi,,Retail,Student,,11594423.28,20154.2,5,,,,N,,N,Chennai East,,137,0,0,0,,,,,,0,0,0,717,EQUIFAX,Medium,,,,2419.05,1926.66,40,37399.94,30-08-2020,Transfer,UPI,507961.66,INR
CUST100418,ACC900418,Fixed Deposit,03-01-2024,,F,50,Telangana,852058,HNI,Self-Employed,,940708.72,688540.87,1,Rejected,Y,,N,Y,N,Hyderabad Banjara Hills,RM22,657,,0,0,,,,,,90,1,2541.98,882,EXPERIAN,,,5.63,,563.46,1796.45,24,40656.28,16-01-2018,Transfer,ATM,292916.63,INR
CUST100419,ACC900419,Checking,15-10-2023,,,,West Bengal,109564,Corporate,,,378895.52,1779499.32,4,Expired,Y,,Y,Y,Y,Pune FC Road,RM31,457,1,0,1,,,,,,60,0,387.34,788,,Very High,,,268568.02,13473.73,1882.72,51,3438.73,08-12-2018,EMI,NEFT,190331.22,INR
CUST100420,ACC900420,Recurring Deposit,25-11-2024,Inactive,M,19,Tamil Nadu,795764,Retail,Self-Employed,,1807777.9,1764755.15,4,Rejected,N,,,Y,,Pune FC Road,,168,1,1,,,,,,,60,0,2070.2,873,EQUIFAX,,,,,9409.77,1142.03,75,21400.67,21-01-2022,Transfer,Branch,222256.06,INR
CUST100421,ACC900421,Savings,29-11-2023,,F,41,Rajasthan,226144,HNI,,,381702.63,869983.7,6,Expired,,N,,Y,N,Kolkata West,RM40,263,0,1,1,,,,,,90,1,3396.37,719,CIBIL,Low,5.92,,,10301.79,983.21,51,25997.97,06-01-2021,Interest,UPI,160103.73,INR
CUST100422,ACC900422,Checking,03-01-2021,Closed,M,68,Telangana,559940,,,,534202.39,615693.94,7,Expired,Y,N,,Y,Y,Kolkata West,,539,0,0,,Business Loan,3081422.63,12,1832205.89,61628.45,0,0,0,,,Medium,,,281097.33,155727.47,1208.42,107,7105.06,28-09-2019,Transfer,Mobile App,74254.22,INR
CUST100423,ACC900423,Fixed Deposit,14-06-2023,,M,38,Rajasthan,186178,HNI,Student,,1470620.47,1117953.59,8,Pending,Y,N,,,Y,Hyderabad Banjara Hills,RM39,494,0,,1,Education Loan,2509210.94,120,1542714.53,50184.22,60,0,1856.13,704,CIBIL,Low,,8.5,,7997.84,380.92,88,56046.53,26-12-2022,Interest,Mobile App,14341353.62,EUR
CUST100424,ACC900424,Current,08-10-2018,Active,F,62,Rajasthan,153428,SME,Retired,,1637727.81,317616.77,7,,N,Y,N,,N,Pune FC Road,,341,0,0,,Auto Loan,3199442.42,48,1755031.01,63988.85,120,1,2481.6,755,EQUIFAX,Low,,,,14737.05,552.39,40,37855.65,14-11-2024,Penalty,UPI,410226.75,USD
CUST100425,ACC900425,Fixed Deposit,07-02-2023,Active,F,57,Delhi,946057,,,,-612814.97,505949.72,6,Rejected,N,Y,N,Y,N,Hyderabad Banjara Hills,,504,0,1,1,Auto Loan,4716019.25,120,1457782.02,94320.38,120,1,568.25,702,EQUIFAX,High,,7.61,,6339.13,1075.4,79,12346.35,08-03-2022,Interest,NEFT,9147.72,INR
CUST100426,ACC900426,Checking,06-04-2021,Active,M,63,Telangana,723217,,Salaried,Employer_126,2941930.18,428379.42,3,,N,N,Y,N,,Bangalore MG Road,,465,0,0,0,,,,,,90,1,3935.61,,CIBIL,Very High,,,170383.96,2393.12,1628.9,105,-1971.19,08-05-2018,Credit,ATM,8072860.26,INR
CUST100427,ACC900427,Checking,28-12-2023,Inactive,M,67,Gujarat,711607,HNI,,,4766285.39,202874.14,7,Rejected,,Y,Y,,,Mumbai Central,RM6,200,1,1,,Auto Loan,1028927.71,60,258927.37,20578.55,0,0,0,530,,High,,,293989.02,7631.67,1847.33,93,33891.64,02-01-2021,Debit,ATM,365593.61,INR
CUST100428,ACC900428,Savings,16-12-2020,,F,38,Tamil Nadu,178119,SME,Self-Employed,,3901509.19,985336.13,1,Verified,N,Y,N,N,,Hyderabad Banjara Hills,,248,0,1,0,Personal Loan,4376542.61,120,4051464.74,87530.85,30,0,4661.41,579,EQUIFAX,Very High,3.22,,,3216.04,199.42,23,53803.7,09-11-2018,Interest,Net Banking,49026.07,INR
CUST100429,ACC900429,Current,02-09-2018,Active,M,46,Delhi,187361,,Retired,,2654643.23,3841.86,2,,N,,N,N,N,Jaipur Vaishali,,701,0,,,Auto Loan,2425190.04,12,2282322.63,48503.8,0,0,0,542,,Low,,,,11892.64,1711.28,77,405.48,27-09-2018,Debit,RTGS,457276.02,INR
CUST100430,ACC900430,Recurring Deposit,25-03-2018,Inactive,,34,Karnataka,248441,Retail,Self-Employed,,4953680.71,1242862.74,7,Expired,,,,N,N,Delhi North,,376,,0,1,,,,,,0,0,0,761,CIBIL,,,,,11351.19,1530.19,94,44319.76,10-02-2024,Interest,Mobile App,194954.44,USD
CUST100431,ACC900431,Recurring Deposit,05-05-2021,Frozen,F,57,,318978,SME,Salaried,Employer_127,195313.67,1603761.58,1,Rejected,N,,Y,,,,,265,0,,0,Auto Loan,4465724.72,84,931448.58,89314.49,30,0,1253.28,,EXPERIAN,Low,,,,583.79,109.11,31,7134.51,15-07-2024,Interest,IMPS,284477.77,INR
CUST100432,ACC900432,Recurring Deposit,01-02-2023,,,73,Rajasthan,989936,,Salaried,Employer_78,,584727.89,1,Verified,N,N,Y,N,Y,Hyderabad Banjara Hills,,306,0,0,0,,,,,,,,0,765,CIBIL,High,,,,10781.16,416.74,60,3671,18-09-2022,Transfer,IMPS,474285.49,EUR
CUST100433,ACC900433,Fixed Deposit,26-04-2019,Active,M,48,Rajasthan,923472,,Self-Employed,,2041866.66,1326018.26,8,Verified,Y,N,N,,Y,Pune FC Road,,244,1,,0,Personal Loan,2493124.57,120,1698130.19,49862.49,30,0,3399.86,325,CIBIL,Medium,,7.5,,13453.77,837.75,33,42016.05,13-11-2022,Penalty,RTGS,307565.88,INR
CUST100434,ACC900434,Savings,17-06-2019,Closed,M,29,Delhi,706766,,Retired,,160739099.2,1763753.62,3,Expired,N,,N,N,Y,Kolkata West,,358,0,1,0,Personal Loan,1230640.19,12,955596.92,24612.8,0,0,0,688,,Very High,2.95,,,7801.65,100.63,113,65978.65,25-11-2020,Penalty,Branch,451410.03,USD
CUST100435,ACC900435,Checking,09-12-2023,Inactive,M,46,Karnataka,108747,SME,Student,,3702390.69,,8,Pending,N,,,N,N,,,554,0,0,0,Business Loan,4327022.51,,,86540.45,0,0,0,,EXPERIAN,,,,446963.94,-5040.16,1659.01,113,5353378.13,20-12-2024,Interest,NEFT,194858.26,INR
CUST100436,ACC900436,Fixed Deposit,19-01-2018,Inactive,M,62,Rajasthan,260986,SME,Salaried,Employer_59,1024975.98,153424.61,6,Pending,N,Y,Y,N,N,Bangalore MG Road,,77,1,0,0,Personal Loan,3484582.1,,1384893.18,69691.64,90,1,712.72,810,CIBIL,Low,,7.94,,13569.59,1197.56,113,32472.85,15-03-2018,Transfer,Net Banking,86250.89,EUR
CUST100437,ACC900437,Recurring Deposit,02-11-2021,Closed,M,57,Delhi,424820,,Business Owner,,218331.86,1185645.49,2,,Y,N,N,N,N,Ahmedabad SG Highway,,478,0,0,0,Education Loan,,36,,,60,0,4273.05,433,CIBIL,Medium,,,,8409.43,1751.67,19,9920.51,03-05-2024,Credit,IMPS,430277.7,INR
CUST100438,ACC900438,Recurring Deposit,15-08-2022,,F,40,Maharashtra,856018,Retail,Retired,,2724181.25,372155.54,5,Expired,Y,N,N,,N,Pune FC Road,,615,0,1,1,,,,,,120,1,3977.79,541,,High,,,,13623.62,1681.75,112,23182.92,04-11-2021,Interest,UPI,433348.15,INR
CUST100439,ACC900439,Fixed Deposit,22-12-2021,Frozen,,44,Telangana,817636,Retail,Student,,1549569.95,1502169.27,5,Rejected,,,,Y,,Hyderabad Banjara Hills,,84,0,0,0,Auto Loan,1282586.79,120,990033.18,25651.74,0,0,0,574,CIBIL,Low,,8.67,,11774.38,1049.53,18,18736.81,28-02-2023,Debit,Mobile App,193280.66,INR
CUST100440,ACC900440,Checking,03-09-2024,Inactive,M,28,West Bengal,936914,SME,,,3810012.07,1431740.12,5,Verified,,,Y,N,N,Chennai East,,492,0,,0,Home Loan,3635204.38,12,2519100.77,72704.09,120,1,4407.34,619,EXPERIAN,Very High,,,306305.67,8468.08,1736.69,62,66168.46,04-08-2018,Debit,UPI,324508.64,INR
CUST100441,ACC900441,Current,26-10-2021,Closed,F,71,Tamil Nadu,490344,Corporate,Business Owner,,420027.85,199183.25,1,Expired,N,Y,Y,,,Delhi North,RM9,36,0,,0,Education Loan,,84,,,0,0,0,769,CIBIL,,,,,9330.98,310.32,44,-3109.71,15-10-2020,Transfer,Mobile App,,INR
CUST100442,ACC900442,Recurring Deposit,05-11-2018,Frozen,M,33,,625310,Retail,Salaried,Employer_111,4644630.63,1525827.95,2,Pending,Y,N,Y,Y,N,Pune FC Road,,471,1,1,0,,,,,,0,0,0,781,EQUIFAX,Very High,,,,13035.99,249.72,109,29897.48,26-05-2022,Debit,RTGS,88221.76,EUR
CUST100443,ACC900443,Current,17-02-2020,Inactive,F,45,,801250,Corporate,,,4692486.26,1135955.64,1,,,N,Y,Y,,Delhi North,RM29,469,0,0,0,Auto Loan,3683143.2,12,2658257.96,73662.86,180,1,803.48,870,EXPERIAN,Very High,,,,9341.16,1993.73,102,51233.17,13-11-2023,EMI,Net Banking,485169.82,EUR
CUST100444,ACC900444,Current,17-09-2022,Inactive,Other,,,462913,Corporate,Retired,,3511232.27,40577946.47,6,Verified,Y,,Y,Y,N,Delhi North,RM22,480,1,0,0,Education Loan,4810768.74,84,946321.38,96215.37,,,0,721,CIBIL,High,,,,12091.16,1768.69,61,44683.37,11-10-2023,EMI,RTGS,183324.03,GBP
CUST100445,ACC900445,Fixed Deposit,18-09-2020,Active,M,24,West Bengal,615604,SME,,,2465982.52,1504223,8,Rejected,N,Y,,N,,Ahmedabad SG Highway,,581,0,0,0,Auto Loan,2625628.58,24,561920.89,52512.57,60,0,46708.35,597,EQUIFAX,Medium,,6.24,,1505.02,1591.26,,83671.45,09-09-2023,Penalty,ATM,291501.31,INR
CUST100446,ACC900446,Current,16-01-2021,Closed,,27,Telangana,949675,Retail,Business Owner,,3528861.93,1570936.12,1,Verified,N,Y,N,N,,Jaipur Vaishali,,15,0,0,0,Education Loan,3727717.41,36,19963428.79,74554.35,30,0,155487.19,,,Very High,,,,12286.12,1030.73,108,-3693.79,28-04-2024,Transfer,ATM,51895.36,INR
CUST100447,ACC900447,Checking,29-11-2020,Inactive,F,34,Maharashtra,458409,Corporate,Self-Employed,,-493179.14,-115943.42,3,,Y,,,Y,N,,RM45,651,0,0,0,Personal Loan,4893224.88,12,3341504.13,97864.5,,,0,569,EXPERIAN,Very High,,,367788.04,12225.74,-60.53,52,,04-02-2023,Interest,Net Banking,293368.06,INR
CUST100448,ACC900448,Fixed Deposit,02-08-2024,Closed,F,,Rajasthan,168542,,Business Owner,,2330898.36,1093470.36,8,Expired,N,Y,Y,Y,N,Ahmedabad SG Highway,,406,0,0,0,Education Loan,2366340.52,,-232166.21,47326.81,30,0,440.56,662,EQUIFAX,,,7.42,,3595.36,795.4,16,36625.05,05-01-2021,EMI,ATM,,USD
CUST100449,ACC900449,Savings,29-05-2018,Closed,M,,Karnataka,949507,,Business Owner,,3378304.42,316552.18,4,Rejected,,Y,Y,Y,N,Kolkata West,,433,0,1,0,Auto Loan,152268.85,120,75728.44,3045.38,,,0,578,CIBIL,High,4.72,,,1568.8,211.59,114,34130.73,11-02-2023,Credit,IMPS,393714.25,INR
CUST100450,ACC900450,Current,20-07-2020,,F,60,Delhi,182041,HNI,Retired,,3542346.17,1788655.04,3,Expired,N,,N,,N,,RM18,127,0,0,,Business Loan,5017485.58,48,3748395.13,100349.71,0,0,0,899,,High,,,,12296.81,1662.77,44,60237.29,17-11-2024,Penalty,IMPS,436309.59,USD
CUST100451,ACC900451,Recurring Deposit,19-05-2022,Active,,45,Maharashtra,442572,Retail,Retired,,1863321.98,1738946.59,7,Pending,Y,Y,,Y,Y,Bangalore MG Road,,599,0,0,0,Personal Loan,629200.2,84,76686.63,12584,,,0,679,,,,,,5678.94,1312.6,26,1466.39,04-09-2021,EMI,NEFT,2576.13,USD
CUST100452,ACC900452,Checking,20-04-2024,Closed,Other,67,West Bengal,263096,Corporate,Business Owner,,828592.3,94347.15,3,Rejected,N,Y,,,,Kolkata West,RM27,706,0,,0,,,,,,0,0,0,610,CIBIL,Very High,,,495531.89,2110.54,1573.98,87,40007.46,29-10-2018,Transfer,ATM,332482.14,GBP
CUST100453,ACC900453,Recurring Deposit,04-09-2020,Inactive,,38,Delhi,221788,Corporate,Student,,2125481.19,1720395.7,6,,,,,N,,,RM20,436,0,,,,,,,,0,0,0,533,EQUIFAX,Medium,,,,13283.79,618.24,115,70171.59,04-02-2023,Debit,Net Banking,189588.63,EUR
CUST100454,ACC900454,Savings,14-10-2024,Active,F,38,Tamil Nadu,573368,Corporate,Self-Employed,,2442841.07,715368.34,1,Pending,N,,N,N,Y,Kolkata West,RM44,490,,1,0,Home Loan,3942851.29,36,3137472.77,78857.03,0,0,0,664,EXPERIAN,,5.61,,,5271.52,1001.1,,76126.79,22-04-2019,Debit,RTGS,438532.24,INR
CUST100455,ACC900455,Fixed Deposit,11-02-2023,Closed,M,51,Gujarat,319509,SME,Self-Employed,,936367,889565.18,6,Verified,N,,,Y,N,Kolkata West,,639,0,0,,Auto Loan,4909050.51,48,1364649.67,98181.01,60,0,113.03,555,EXPERIAN,Medium,,7.18,,,-74.8,21,79628.95,03-07-2020,Credit,Mobile App,20180.68,INR
CUST100456,ACC900456,Current,21-09-2021,Active,M,19,Telangana,364997,Retail,Student,,4568590.12,230958.45,3,Pending,Y,Y,Y,Y,N,Hyderabad Banjara Hills,,446,1,1,1,Auto Loan,3698949.28,48,,73978.99,90,1,4054.66,,EXPERIAN,Very High,,,,12870.95,819.76,41,12117.47,19-02-2020,Penalty,UPI,69652.75,GBP
