Customer_id,Account_id,Account_type,Account_open_date,Account_status,Gender,Age,State,Customer_segment,Employment_status,Annual_income_INR,Account_balance_INR,Kyc_status,Nominee_added,Mobile_banking_enabled,Net_banking_enabled,Credit_card_linked,Demat_account,Last_login_days_ago,Is_dormant,Churn_flag,Fraud_flag,Loan_type,Loan_amount_INR,Loan_tenure_months,Outstanding_principal_INR,Emi_amount_INR,Days_past_due,Is_npa,Penalty_amount_INR,Credit_score,Risk_rating,Monthly_interest_income_INR,Monthly_service_charges_INR,Num_transactions_last_month,Avg_transaction_value_INR,Last_transaction_date,Last_transaction_type,Last_transaction_channel,Last_transaction_amount_INR,Transaction_currency
CUST100166,ACC900166,Recurring Deposit,13/11/2022,Closed,Male,65,Rajasthan,Corporate,Student,4255883.58,1956529.33,Expired,Y,N,Y,N,N,282,0,0,0,Business Loan,2360350.1,60,575964.88,47207,0,0,0,315,High,7901.23,75.03,31,27448.62,21/01/2022,Penalty,UPI,128735.14,INR
CUST100384,ACC900384,Checking,11/08/2018,Inactive,Male,66,Gujarat,Corporate,Student,4260289.54,1927536.99,Verified,N,Y,N,N,N,224,0,1,0,Business Loan,2178052.64,60,-601626.67,43561.05,30,0,2147.06,680,Low,7152.4,1919.46,25,74918.18,26/01/2018,Transfer,UPI,484467.72,USD
CUST100364,ACC900364,Fixed Deposit,11/06/2024,Inactive,Other,47,Gujarat,HNI,Retired,4276625.16,1824866.88,Expired,Y,N,Y,N,N,353,1,0,0,Personal Loan,4681784.64,0,2387385.37,93635.69,36.06451613,0,0,674,Medium,14965.15,1222,90,53119.2,10/04/2024,Penalty,Branch,18189.01,INR
CUST100131,ACC900131,Fixed Deposit,11/05/2024,Frozen,Female,21,Rajasthan,Corporate,Self-Employed,4277295.04,1815288.4,Expired,Y,N,N,Y,N,3,0,0,0,Home Loan,4258434.76,120,-98123.8,85168.7,0,0,0,403,Very High,7901.23,1799.48,0,7537.34,05/10/2024,EMI,UPI,234998.96,EUR
CUST100161,ACC900161,Fixed Deposit,05/06/2023,Closed,Female,71,Telangana,HNI,Salaried,4289303.68,1251322.11,Rejected,Y,Y,N,Y,N,69,0,0,0,Personal Loan,731862.84,48,375585.23,14637.26,36.06451613,0,0,581,Very High,2547.66,422.62,13,31888.53,16/02/2023,Interest,Net Banking,185700.83,INR
CUST100002,ACC900002,Recurring Deposit,20/08/2021,Active,Male,47,Maharashtra,Retail,Self-Employed,4330448.48,121520.35,Verified,N,N,N,N,N,347,0,0,0,Home Loan,3848503.56,36,808856.55,76970.07,30,0,1203.69,733,Low,4265.98,1457.73,51,33827.82,09/07/2020,Transfer,Net Banking,10708.91,INR
CUST100202,ACC900202,Current,29/08/2018,Closed,Male,60,West Bengal,SME,Retired,4332315.09,1860655.99,Verified,Y,N,N,Y,Y,208,0,0,0,Business Loan,1941365.4,84,409045.2,38827.31,90,1,4225.42,686,Very High,251551.82,359.63,60.27004219,25569.35,01/08/2023,Penalty,UPI,333461.87,INR
CUST100342,ACC900342,Savings,04/04/2022,Inactive,Female,74,Tamil Nadu,SME,Self-Employed,4339978.27,3539.29,Rejected,Y,Y,N,N,N,17,0,0,1,Home Loan,2520815.69,120,114807569.3,50416.31,0,0,0,606.9468085,Very High,6757.46,1089.64,51,42027.71,14/12/2019,Transfer,UPI,440048.86,INR
CUST100013,ACC900013,Savings,04/03/2021,Closed,Female,55,Rajasthan,Corporate,Salaried,4343743.7,657045.54,Pending,N,Y,N,Y,Y,300,0,0,0,Auto Loan,4240790.47,120,1208221.01,84815.81,120,1,64510.34,690,High,12646.3,649.75,4,41772.09,09/12/2022,Interest,Net Banking,253050.11,USD
CUST100415,ACC900415,Checking,02/10/2018,Active,Other,22,Rajasthan,SME,Business Owner,4346205.64,639681.65,Rejected,Y,Y,N,Y,N,616,1,1,0,Personal Loan,2712623.87,84,681834.56,54252.48,0,0,0,606.9468085,Very High,7901.23,694.16,2,73356,13/07/2020,Credit,NEFT,274046.62,INR
CUST100063,ACC900063,Checking,22/11/2022,Inactive,Other,26,Delhi,SME,Retired,4349094.83,591470.98,Pending,N,Y,Y,N,Y,369,0,0,1,Business Loan,470648.1,48,145918.53,9412.96,0,0,0,819,Very High,9262.21,932.49,27,46422.44,18/04/2023,Transfer,Mobile App,198068.87,INR
CUST100406,ACC900406,Current,03/04/2024,Inactive,Male,71,Gujarat,Corporate,Retired,4357382.23,1846021.77,Rejected,Y,Y,N,Y,Y,481,0,0,0,Personal Loan,3383850.33,120,995004.16,67677.01,0,0,0,868,High,9037.97,2042.71,40,473691.84,11/04/2023,Interest,RTGS,345919.79,INR
CUST100331,ACC900331,Current,19/02/2021,Inactive,Male,72,Telangana,Retail,Business Owner,4367210.95,1524715.13,Pending,N,N,N,Y,N,445,0,0,0,Business Loan,76860.24,120,54584.49,1537.2,60,0,4230.37,863,High,1953.24,764.32,28,10860.81,14/07/2023,Interest,Mobile App,433729.21,INR
CUST100070,ACC900070,Current,25/12/2021,Inactive,Other,49,Tamil Nadu,SME,Retired,4372646.53,1221603.09,Verified,N,N,Y,Y,N,290,0,0,0,No Loan,0,0,0,0,0,0,0,885,Medium,11425.82,1354.71,43,25746.49,15/10/2024,Transfer,RTGS,463332.25,INR
CUST100219,ACC900219,Current,26/07/2024,Inactive,Male,49,Tamil Nadu,Corporate,Retired,4376162.67,558253.07,Rejected,Y,Y,Y,Y,Y,269,0,0,0,Personal Loan,-1418722.32,48,-153300.18,-28374.45,0,0,0,344,Very High,256924.91,-189.41,110,18823.35,21/04/2019,Debit,Net Banking,72801.54,INR
CUST100284,ACC900284,Savings,21/02/2024,Closed,Male,27,Tamil Nadu,SME,Business Owner,4413146.47,1837035.94,Rejected,Y,N,N,N,N,42,0,0,0,Home Loan,5088061.27,0,58866950.66,101761.23,36.06451613,0,0,430,Very High,11196.41,1999.32,19,20280.73,15/02/2021,Penalty,Branch,66090.54,INR
CUST100295,ACC900295,Current,26/06/2024,Inactive,Male,54,Maharashtra,Corporate,Self-Employed,4418876.06,1360502.02,Expired,Y,N,N,Y,N,208,0,0,0,Personal Loan,1161476,36,744935.93,23229.52,36.06451613,0,0,845,Very High,12571.53,85.25,13,79382.31,08/09/2018,Credit,Mobile App,429318.12,EUR
CUST100408,ACC900408,Savings,19/06/2021,Inactive,Male,57,Tamil Nadu,HNI,Self-Employed,4423646.15,1718014.87,Verified,N,Y,N,Y,N,192,0,0,0,Home Loan,3440613.51,36,-678002.21,68812.27,0,0,0,606.9468085,Very High,3873.58,1095.32,78,15381.43,25/05/2018,Debit,Mobile App,238579.89,INR
CUST100053,ACC900053,Current,19/03/2019,Closed,Male,35,Gujarat,SME,Retired,4423843.56,1722320.74,Verified,Y,N,Y,Y,N,474,0,0,1,No Loan,0,0,0,0,0,0,0,713,High,4585.25,1510.22,83,79148.2,10/05/2022,Interest,ATM,343084.7,INR
CUST100086,ACC900086,Checking,30/04/2023,Frozen,Female,42,Rajasthan,SME,Salaried,4438975.41,1282898.37,Expired,Y,Y,N,Y,Y,301,0,1,1,Home Loan,774825.96,36,132120.96,15496.52,120,1,3090.21,735,Very High,8142.53,560.15,70,30667.78,31/01/2018,Penalty,IMPS,117395.17,INR
CUST100251,ACC900251,Checking,04/11/2018,Frozen,Male,58,Telangana,SME,Retired,4452105.92,1603995.41,Verified,Y,N,Y,Y,Y,675,0,0,0,Business Loan,4690166.53,84,3475953.61,93803.33,36.06451613,0,0,736,Very High,7511.02,1536.95,108,43173.23,18/10/2021,Interest,Branch,357262.38,INR
CUST100183,ACC900183,Current,31/01/2020,Active,Other,20,Tamil Nadu,HNI,Student,4461206.35,982293.575,Pending,N,N,N,Y,Y,290,0,1,0,Education Loan,3290796.87,84,613376.65,65815.94,0,0,0,606.9468085,Very High,9360.54,409.67,81,43658.62,05/11/2021,Transfer,NEFT,172589.27,INR
CUST100480,ACC900480,Savings,28/06/2022,Inactive,Female,39,Karnataka,Corporate,Business Owner,4462469.37,75214.67,Expired,Y,N,Y,Y,N,420,0,0,0,Home Loan,2660225.33,60,2006581.43,53204.51,0,0,0,519,High,5961.18,1572.85,68,10039.66,23/03/2020,Credit,RTGS,44305.02,INR
CUST100083,ACC900083,Savings,07/04/2020,Frozen,Male,19,Rajasthan,Retail,Retired,4469269.41,948860,Expired,Y,N,Y,Y,Y,436,0,1,0,Auto Loan,783770.8,36,7985942.76,15675.42,180,1,3431.9,618,High,9106.59,675.52,113,8634.55,03/04/2018,Penalty,UPI,432363.7,EUR
CUST100005,ACC900005,Current,12/04/2024,Frozen,Male,65,Rajasthan,Corporate,Salaried,4485508.82,1585842.33,Expired,N,Y,N,N,Y,680,1,0,0,Personal Loan,3855223.43,48,1210455.39,77104.47,0,0,0,527,Medium,1754.4,628.07,105,17806.65,15/02/2021,Transfer,Net Banking,178790.97,INR
CUST100217,ACC900217,Recurring Deposit,31/10/2021,Active,Male,65,Delhi,SME,Self-Employed,4486656.33,1568234.49,Rejected,Y,N,N,Y,N,413,0,1,0,No Loan,0,0,0,0,0,1,0,813,High,9965.41,1701.05,32,60933.12,27/06/2023,Transfer,Net Banking,367727.24,GBP
CUST100322,ACC900322,Savings,08/12/2021,Active,Male,59,Gujarat,HNI,Retired,4510508.26,1445262.1,Expired,N,N,N,N,N,636,0,0,0,No Loan,0,0,0,0,0,0,0,347,High,6479.71,1457.14,56,77427.16,14/04/2018,Interest,Net Banking,43555.69,INR
CUST100311,ACC900311,Savings,08/03/2023,Inactive,Male,66,Rajasthan,SME,Retired,4515965.65,206656.83,Verified,Y,N,N,Y,N,404,0,1,0,Education Loan,2512665.68,120,2274044.4,50253.31,0,0,0,514,Medium,5822.15,1797.63,14,48585.25,16/01/2024,Transfer,Net Banking,449540.45,INR
CUST100199,ACC900199,Savings,19/07/2023,Frozen,Female,32,Rajasthan,Retail,Business Owner,4535168.97,304708.68,Verified,Y,N,N,Y,Y,509,0,1,1,No Loan,0,0,0,0,0,0,0,749,Medium,14057.36,1105.66,108,52662.83,07/12/2020,Transfer,NEFT,224892.99,USD
CUST100104,ACC900104,Fixed Deposit,28/01/2022,Frozen,Female,23,Delhi,SME,Retired,4556168.76,234019.88,Verified,N,N,N,N,N,413,0,0,0,Business Loan,3429705.05,60,1808119.73,68594.1,60,0,296495.15,898,Medium,5660.44,111816.62,27,8527.08,31/07/2022,Interest,UPI,28617.18,INR
CUST100391,ACC900391,Current,03/05/2020,Inactive,Female,25,Tamil Nadu,SME,Salaried,4568263.14,1353109.5,Expired,Y,N,Y,Y,Y,585,1,0,0,Auto Loan,4682302.53,120,2962380.48,93646.05,0,0,0,359,Very High,812.25,864.12,67,5253.19,15/01/2018,Interest,UPI,490540.62,USD
CUST100456,ACC900456,Current,21/09/2021,Active,Male,19,Telangana,Retail,Student,4568590.12,230958.45,Pending,Y,Y,Y,Y,N,446,1,1,1,Auto Loan,3698949.28,48,0,73978.99,90,1,4054.66,606.9468085,Very High,12870.95,819.76,41,12117.47,19/02/2020,Penalty,UPI,69652.75,GBP
CUST100025,ACC900025,Savings,02/08/2021,Inactive,Female,22,Tamil Nadu,SME,Retired,4571029.1,1909156.69,Verified,N,Y,N,Y,N,606,0,0,0,Business Loan,1193875.5,48,0,23877.51,180,1,1129.48,778,Medium,13059.95,634.69,50,43513.41,30/10/2018,Transfer,Mobile App,326990.25,EUR
CUST100200,ACC900200,Savings,03/12/2019,Frozen,Male,53,Telangana,SME,Salaried,4590753.56,133843.37,Verified,Y,N,Y,Y,N,266,1,0,1,Auto Loan,2935654.1,0,1318438.7,58713.08,90,1,3611.5,762,Medium,551.7,657.18,72,11922.12,12/07/2021,Interest,ATM,26812.6,INR
CUST100078,ACC900078,Savings,21/11/2020,Inactive,Male,70,Maharashtra,HNI,Retired,4600919.23,659093.62,Pending,Y,Y,Y,Y,Y,610,1,1,1,No Loan,0,0,0,0,0,1,0,532,Very High,13974.53,1805.97,54,73104.33,26/04/2020,Interest,Mobile App,280538.85,EUR
CUST100250,ACC900250,Savings,10/03/2020,Inactive,Female,32,Delhi,SME,Salaried,4610225.37,1407778.65,Rejected,Y,N,Y,Y,N,511,0,0,0,Education Loan,563379.34,12,160763.72,11267.59,0,0,0,467,High,4861.74,979.16,96,19515.77,27/06/2019,EMI,IMPS,269714.8,USD
CUST100248,ACC900248,Recurring Deposit,13/03/2018,Active,Other,75,Gujarat,Corporate,Student,4623566.56,288480.28,Expired,Y,Y,N,Y,N,396,0,0,0,Auto Loan,203832.93,120,124860.46,4076.66,90,1,4644.44,395,Low,6093.11,1511.02,80,74348.83,11/10/2022,Penalty,Net Banking,426392.04,INR
CUST100361,ACC900361,Fixed Deposit,26/12/2024,Closed,Male,19,Gujarat,Corporate,Business Owner,4633711.36,278232.11,Rejected,N,N,N,Y,N,453,0,1,0,Business Loan,2659796.48,36,787166.8,53195.93,0,0,0,738,Medium,10771,1178.33,91,4537.38,24/03/2023,Interest,IMPS,163601.69,GBP
CUST100206,ACC900206,Checking,22/02/2020,Closed,Male,73,Rajasthan,HNI,Self-Employed,4639017.57,793314.39,Rejected,Y,N,N,N,N,575,0,1,0,Personal Loan,2366313.95,120,340733.52,47326.28,0,0,0,829,Very High,902209.52,607.98,3,30297.74,26/04/2024,Penalty,Mobile App,194924.09,GBP
CUST100442,ACC900442,Recurring Deposit,05/11/2018,Frozen,Male,33,Rajasthan,Retail,Salaried,4644630.63,1525827.95,Pending,Y,N,Y,Y,N,471,1,1,0,No Loan,0,0,0,0,0,0,0,781,Very High,13035.99,249.72,109,29897.48,26/05/2022,Debit,RTGS,88221.76,EUR
CUST100236,ACC900236,Checking,10/07/2018,Frozen,Female,43,Maharashtra,HNI,Retired,4645160.82,5895.17,Pending,Y,N,N,Y,N,659,1,1,0,No Loan,0,0,0,0,0,0,0,649,Very High,-3192.38,116.67,92,68912.39,27/10/2023,EMI,UPI,319852.34,GBP
CUST100136,ACC900136,Savings,29/08/2020,Inactive,Male,37,Rajasthan,Retail,Self-Employed,4658625.97,727238.36,Verified,Y,N,N,N,N,101,1,0,0,Home Loan,2813262.84,36,1207545.59,56265.26,90,1,51.63,446,High,9478.18,531.52,34,58058.15,26/09/2023,EMI,Mobile App,422623.97,GBP
CUST100117,ACC900117,Checking,08/09/2020,Inactive,Male,49,Karnataka,Retail,Retired,4669503.62,-123440.15,Verified,Y,N,N,Y,Y,286,0,0,0,No Loan,0,0,0,0,0,0,0,319,Low,8900.27,708.82,71,23488.34,12/08/2023,Debit,Branch,191981.09,INR
CUST100327,ACC900327,Savings,19/07/2021,Active,Female,24,Rajasthan,SME,Salaried,4674359.04,1602135.03,Rejected,Y,N,N,Y,N,299,0,1,0,No Loan,0,0,0,0,0,0,0,550,Medium,12051.37,641.52,70,7904.33,05/02/2021,EMI,IMPS,129740.1,INR
CUST100068,ACC900068,Savings,21/03/2024,Closed,Female,40,Karnataka,Retail,Self-Employed,4691387.39,1366236.34,Verified,N,N,Y,N,N,627,0,0,0,Personal Loan,1184117.7,48,326321.03,23682.35,0,0,0,422,Very High,5772.36,1945.22,97,66618.46,11/06/2024,EMI,UPI,91619.54,GBP
CUST100443,ACC900443,Current,17/02/2020,Inactive,Female,45,Rajasthan,Corporate,Retired,4692486.26,1135955.64,Verified,Y,N,Y,Y,N,469,0,0,0,Auto Loan,3683143.2,12,2658257.96,73662.86,180,1,803.48,870,Very High,9341.16,1993.73,102,51233.17,13/11/2023,EMI,Net Banking,485169.82,EUR
CUST100218,ACC900218,Checking,31/01/2020,Closed,Female,34,Rajasthan,Corporate,Retired,4696002.51,790191.49,Verified,Y,Y,N,Y,Y,397,1,0,0,Education Loan,1928562.44,0,1256263.72,38571.25,0,0,0,659,Very High,467750.2,1510.27,110,59816.88,01/08/2024,Penalty,NEFT,253050.11,INR
CUST100389,ACC900389,Fixed Deposit,20/01/2019,Active,Male,68,Delhi,HNI,Retired,4723818.73,969659.38,Pending,Y,N,Y,Y,N,413,1,0,0,Education Loan,1829891.76,120,657758.22,36597.84,90,1,21869.38,540,Medium,7901.23,42.41,2,47608.34,27/02/2021,Penalty,Mobile App,184222.42,GBP
CUST100320,ACC900320,Recurring Deposit,11/10/2021,Inactive,Other,71,Rajasthan,Corporate,Self-Employed,4746803.18,935824.3,Verified,Y,N,N,N,N,659,0,1,0,Home Loan,169735.07,60,111289.13,3394.7,0,0,0,550,Low,11361.43,899.63,66,25745.17,21/02/2022,Transfer,UPI,262276.65,EUR
CUST100146,ACC900146,Fixed Deposit,05/10/2019,Frozen,Other,51,Karnataka,Corporate,Self-Employed,4752602.44,1199110.49,Verified,N,Y,N,Y,N,132,1,0,0,No Loan,0,0,0,0,0,1,0,379,Medium,11430.95,36824.52,82,68223.4,04/10/2022,Transfer,Branch,-18527.74,INR
CUST100409,ACC900409,Fixed Deposit,23/02/2020,Inactive,Female,61,Maharashtra,Corporate,Student,4756900.26,206054.93,Verified,Y,N,N,Y,Y,466,0,0,0,Education Loan,4308489.17,120,3203501.98,86169.78,30,0,476.06,875,Very High,6702.51,828.94,120,44224.63,16/04/2020,Credit,NEFT,302544.99,INR
CUST100107,ACC900107,Savings,31/03/2024,Active,Male,33,Rajasthan,Corporate,Retired,4757879.56,1982456.88,Expired,Y,Y,Y,Y,Y,506,1,0,0,Home Loan,75625.61,120,52701.55,1512.51,0,0,0,566,High,2556.03,1980.45,112,10759.81,04/08/2019,Credit,UPI,156691.11,INR
CUST100204,ACC900204,Savings,05/05/2019,Inactive,Male,74,Delhi,SME,Retired,4759040.13,253875.94,Verified,Y,N,N,Y,Y,329,0,0,0,Home Loan,22353045.82,24,16291773.8,447060.92,36.06451613,0,0,446,Medium,2977.34,-345.59,64,58722.96,28/02/2018,Transfer,Mobile App,415813.43,GBP
CUST100427,ACC900427,Checking,28/12/2023,Inactive,Male,67,Gujarat,HNI,Retired,4766285.39,202874.14,Rejected,Y,Y,Y,Y,N,200,1,1,0,Auto Loan,1028927.71,60,258927.37,20578.55,0,0,0,530,High,7631.67,1847.33,93,33891.64,02/01/2021,Debit,ATM,365593.61,INR
CUST100148,ACC900148,Fixed Deposit,14/11/2020,Frozen,Male,26,Delhi,HNI,Retired,4797100.36,580471.95,Expired,N,N,Y,N,N,465,0,0,0,No Loan,0,0,0,0,0,0,0,824,Very High,6964.11,1280.45,52,21560.17,17/12/2024,Penalty,ATM,397719.8,USD
CUST100392,ACC900392,Fixed Deposit,16/11/2020,Inactive,Male,73,Tamil Nadu,Retail,Retired,4798427.31,1809173.67,Expired,Y,Y,N,Y,N,435,1,1,0,No Loan,0,0,0,0,0,1,0,550,Low,12987.23,1744.82,25,47787.83,03/04/2024,Penalty,Net Banking,155923.14,GBP
CUST100237,ACC900237,Fixed Deposit,02/04/2020,Active,Female,71,Gujarat,SME,Retired,4814630.18,901170.96,Pending,N,N,N,Y,Y,639,0,0,1,No Loan,0,0,0,0,0,1,0,864,Very High,147.63,1388.65,47,56129.29,24/06/2021,Credit,RTGS,30336.97,EUR
CUST100034,ACC900034,Recurring Deposit,29/08/2018,Inactive,Male,47,Maharashtra,SME,Retired,4860992.46,802919.4,Verified,Y,Y,N,Y,Y,652,1,0,0,No Loan,0,0,0,0,0,0,0,606.9468085,Medium,3599.07,679.04,81,40787.46,20/12/2023,Credit,RTGS,8491.64,EUR
CUST100274,ACC900274,Savings,25/05/2022,Inactive,Female,54,Tamil Nadu,Corporate,Business Owner,4927238.71,103435.99,Verified,Y,N,Y,N,N,76,0,0,0,Personal Loan,14027453.17,36,3944824.6,280549.06,180,1,2005.82,744,Medium,4330.19,1080.29,3,57519.6,25/04/2021,Transfer,Branch,183507.97,INR
CUST100430,ACC900430,Recurring Deposit,25/03/2018,Inactive,Male,34,Karnataka,Retail,Self-Employed,4953680.71,1242862.74,Expired,Y,N,N,N,N,376,0,0,1,No Loan,0,0,0,0,0,0,0,761,Very High,11351.19,1530.19,94,44319.76,10/02/2024,Interest,Mobile App,194954.44,USD
CUST100190,ACC900190,Savings,17/04/2023,Inactive,Female,22,Delhi,SME,Retired,5048589.6,1760914.6,Verified,N,N,N,Y,Y,525,0,0,0,Business Loan,489157.64,60,285687.1,9783.15,0,0,0,369,Very High,985.64,1183.45,57,14835.99,26/09/2021,Penalty,Branch,490755.09,INR
CUST100343,ACC900343,Recurring Deposit,07/05/2019,Closed,Male,66,Telangana,HNI,Salaried,5058141.29,1715078.55,Verified,Y,Y,N,Y,N,715,0,0,0,No Loan,0,0,0,0,0,0,0,488,Very High,8274.21,1573.22,87,68497.14,24/04/2021,Transfer,Mobile App,78921.25,INR
CUST100385,ACC900385,Recurring Deposit,13/10/2022,Inactive,Female,47,Tamil Nadu,SME,Retired,5105185.72,52156.44,Verified,Y,N,Y,Y,Y,383,0,1,0,No Loan,0,0,0,0,0,1,0,574,Low,12476.42,1903.82,98,16399.02,23/01/2023,Credit,RTGS,494266.97,INR
CUST100478,ACC900478,Savings,13/08/2018,Closed,Other,62,West Bengal,SME,Retired,5108910.33,1501136.04,Pending,Y,Y,Y,Y,N,502,0,0,0,No Loan,0,0,0,0,0,0,0,606.9468085,Low,7901.23,968.59,60.27004219,49555.92,14/06/2022,Penalty,RTGS,291360.44,INR
CUST100297,ACC900297,Fixed Deposit,30/11/2022,Active,Other,34,Telangana,Corporate,Salaried,5138570.6,120811.19,Pending,N,N,Y,N,N,657,1,0,0,No Loan,0,0,0,0,0,0,0,467,Very High,7901.23,392.21,43,37325.98,16/10/2019,Debit,Branch,67650.95,USD
CUST100396,ACC900396,Current,16/05/2021,Closed,Female,64,Maharashtra,SME,Salaried,5167355.16,982293.575,Verified,N,N,N,Y,N,23,0,0,0,No Loan,0,0,0,0,0,0,0,361,Very High,12391.41,1597.26,68,33230.18,29/07/2018,Debit,IMPS,143874.77,INR
CUST100465,ACC900465,Fixed Deposit,26/07/2021,Active,Male,67,Delhi,SME,Retired,5172387.3,1074767,Verified,Y,N,N,Y,N,87,0,1,0,Personal Loan,2757669.44,36,1535575.87,55153.39,0,0,0,686,Very High,2181.18,252.87,0,16061.13,04/10/2022,Transfer,ATM,194485.42,INR
CUST100205,ACC900205,Savings,11/08/2019,Inactive,Male,18,Rajasthan,Retail,Business Owner,7295029,1163860.17,Pending,N,N,N,N,N,210,1,0,0,Home Loan,-1021112.21,0,-895642.82,-20422.24,36.06451613,0,0,543,Very High,10397.39,792.63,81,38258.56,15/01/2022,Debit,Branch,150147.83,GBP
CUST100417,ACC900417,Current,12/03/2020,Inactive,Male,38,Delhi,Retail,Student,11594423.28,20154.2,Verified,Y,N,N,Y,N,137,0,0,0,No Loan,0,0,0,0,0,0,0,717,Medium,2419.05,1926.66,40,37399.94,30/08/2020,Transfer,UPI,507961.66,INR
CUST100073,ACC900073,Checking,04/02/2021,Closed,Male,68,Maharashtra,SME,Student,14462765.78,938576.26,Expired,Y,N,N,Y,Y,674,0,0,0,Home Loan,1304997.94,84,1177595.6,26099.96,0,0,0,457,Medium,13133.92,302.71,40,62501.14,28/03/2022,Penalty,NEFT,67353.47,GBP
CUST100464,ACC900464,Checking,12/04/2018,Active,Male,29,Karnataka,SME,Retired,18824625.49,1795932.42,Rejected,N,Y,N,Y,N,713,0,1,0,Education Loan,3860490.19,84,1323577.29,77209.8,180,1,1343.27,755,High,12929.5,40.19,24,13296.09,16/04/2018,Debit,Net Banking,201331.8,EUR
CUST100266,ACC900266,Fixed Deposit,17/02/2018,Closed,Male,69,Rajasthan,SME,Student,61812464.98,979251.02,Rejected,Y,N,N,Y,N,471,0,0,1,No Loan,0,0,0,0,0,0,0,387,Low,4068.62,808.42,82,74742.7,15/08/2024,Debit,UPI,312104.85,USD
CUST100027,ACC900027,Savings,04/01/2019,Closed,Male,33,Rajasthan,HNI,Self-Employed,88838915.94,1215859.11,Expired,Y,N,N,Y,N,112,0,1,1,Auto Loan,2687923.99,60,1905068.91,53758.48,90,1,4606.99,606.9468085,Very High,10753.27,287.15,9,39548.79,27/12/2024,Debit,Net Banking,501921.43,EUR
CUST100060,ACC900060,Recurring Deposit,12/05/2022,Closed,Female,68,Gujarat,SME,Business Owner,129220193.1,848854.94,Verified,Y,Y,N,Y,N,300,0,0,0,Business Loan,306928.88,0,252285.88,6138.58,60,0,365.33,859,Medium,12026.54,605.33,22,15141.67,26/03/2022,EMI,ATM,134893.82,INR
CUST100368,ACC900368,Fixed Deposit,24/01/2019,Inactive,Male,62,Maharashtra,SME,Self-Employed,157594107.6,1027651.68,Verified,N,N,N,N,N,97,0,0,0,Personal Loan,3060901.95,60,893595.2,61218.04,0,0,0,315,Very High,3900.62,19134.21,12,49408.91,30/09/2022,Debit,UPI,158005.74,INR
CUST100434,ACC900434,Savings,17/06/2019,Closed,Male,29,Delhi,SME,Retired,160739099.2,1763753.62,Expired,N,N,N,N,Y,358,0,1,0,Personal Loan,1230640.19,12,955596.92,24612.8,0,0,0,688,Very High,7801.65,100.63,113,65978.65,25/11/2020,Penalty,Branch,451410.03,USD
CUST100352,ACC900352,Checking,11/09/2024,Inactive,Female,25,Maharashtra,SME,Retired,185819222.4,783767.91,Verified,Y,N,N,N,N,81,0,0,0,Home Loan,3986382.16,120,0,79727.64,120,1,276.4,457,Low,2690.14,1189.4,60.27004219,28014.32,04/02/2022,Credit,ATM,178009.18,GBP
CUST100459,ACC900459,Recurring Deposit,23/05/2024,Inactive,Other,54,Maharashtra,HNI,Salaried,287943665.4,1837995.03,Rejected,N,N,Y,Y,N,596,0,0,0,Personal Loan,618039.06,120,90885.9,12360.78,120,1,3346.84,372,Very High,8108.09,1110.04,60.27004219,23148.5,06/10/2020,Interest,IMPS,425440.03,INR
